Data Size,Average,Standard Deviation
3338,9.923766584,1.82455344
3339,9.928603613,1.827844411
3340,9.926362098,1.826624814
3341,9.921455122,1.821494253
3342,9.928351251,1.827138656
3343,9.929753733,1.826899883
3344,9.930080387,1.827747151
3345,9.927886716,1.825658996
3346,9.931055756,1.828080309
3347,9.929227067,1.826866427
3348,9.932572545,1.829253488
3349,9.929306199,1.827023364
3350,9.922586601,1.819893541
3351,9.927354508,1.823812208
3352,9.930613472,1.826992299
3353,9.938316009,1.832366103
3354,9.931858339,1.826721637
3355,9.931924687,1.825746407
3356,9.926703918,1.82246655
3357,9.931183397,1.825518358
3358,9.931946893,1.824761395
3359,9.93475598,1.827500725
3360,9.935284528,1.828009769
3361,9.934195731,1.826217644
3362,9.924538925,1.818891335
3363,9.936440067,1.82778783
3364,9.940220551,1.830169579
3365,9.939778991,1.829293405
3366,9.937002196,1.826701756
3367,9.938317599,1.829246306
3368,9.928921466,1.820198147
3369,9.934307084,1.825067612
3370,9.933135161,1.82239511
3371,9.936332045,1.825341422
3372,9.935053091,1.823651066
3373,9.94128445,1.828924967
3374,9.936883735,1.824791333
3375,9.933016275,1.821754059
3376,9.942385154,1.82853678
3377,9.941620856,1.828130363
3378,9.937968127,1.824408133
3379,9.93666767,1.823494891
3380,9.940916315,1.825971186
3381,9.931995178,1.818358707
3382,9.94390837,1.826893253
3383,9.944103699,1.828437102
3384,9.94295149,1.827227391
3385,9.943298523,1.826925277
3386,9.93655621,1.822038151
3387,9.944006668,1.826439898
3388,9.942331785,1.825468619
3389,9.938509236,1.82220511
3390,9.938800068,1.821849711
3391,9.942041983,1.82455512
3392,9.941162979,1.823826998
3393,9.943139944,1.824508791
3394,9.949274881,1.829572311
3395,9.944484425,1.825302791
3396,9.94507349,1.824633511
3397,9.943422365,1.823856373
3398,9.94807645,1.826509688
3399,9.945122528,1.823733413
3400,9.948137929,1.827680947
3401,9.944487452,1.823144874
3402,9.947631511,1.826506924
3403,9.947402025,1.825018026
3404,9.949167558,1.826110384
3405,9.941166975,1.819637777
3406,9.94007952,1.818497568
3407,9.941254009,1.818868298
3408,9.950640828,1.825814633
3409,9.947855236,1.823243749
3410,9.949328714,1.824134448
3411,9.944730235,1.821349269
3412,9.948718584,1.824387728
3413,9.944341894,1.819705221
3414,9.947569636,1.821831985
3415,9.956317055,1.829255791
3416,9.948172123,1.822110565
3417,9.9508265,1.823340306
3418,9.95309205,1.825058036
3419,9.949437879,1.822004474
3420,9.95598944,1.827574568
3421,9.949950456,1.822659395
3422,9.957879213,1.828785654
3423,9.950032107,1.822758667
3424,9.955450689,1.826544792
3425,9.952799683,1.823699668
3426,9.956556424,1.827325616
3427,9.950552038,1.820996905
3428,9.950041948,1.820406549
3429,9.955053697,1.824719411
3430,9.953678442,1.822967485
3431,9.95264071,1.822243372
3432,9.958550203,1.826057531
3433,9.952955893,1.82180428
3434,9.958063489,1.825972921
3435,9.956389492,1.824126226
3436,9.953352754,1.820282401
3437,9.957306284,1.824186171
3438,9.955203026,1.821304069
3439,9.956275306,1.822289999
3440,9.960097657,1.825101322
3441,9.959908184,1.825787098
3442,9.958532147,1.823362868
3443,9.956947733,1.821199667
3444,9.95901287,1.82316662
3445,9.954415903,1.818855807
3446,9.964017559,1.826271317
3447,9.953796972,1.81862232
3448,9.960451663,1.822674352
3449,9.956705355,1.820113357
3450,9.963021784,1.824703926
3451,9.956201784,1.82040734
3452,9.962909421,1.823969096
3453,9.956728896,1.818816731
3454,9.962335241,1.823110867
3455,9.965483548,1.824927317
3456,9.961750016,1.822736132
3457,9.962436259,1.822719174
3458,9.962505733,1.822386049
3459,9.961310103,1.821373923
3460,9.961256291,1.820855718
3461,9.966594959,1.825562032
3462,9.960528276,1.819763077
3463,9.962029105,1.819766306
3464,9.966217527,1.82359482
3465,9.962522604,1.81997151
3466,9.96293834,1.821118055
3467,9.961376065,1.81845527
3468,9.965936917,1.822398637
3469,9.962267538,1.819587672
3470,9.963131158,1.820218252
3471,9.968777321,1.823979933
3472,9.96807037,1.822403477
3473,9.969937403,1.824717399
3474,9.967385374,1.822408369
3475,9.968136302,1.821530682
3476,9.964856145,1.819144504
3477,9.972711847,1.824619018
3478,9.972450928,1.824595586
3479,9.967921653,1.821119175
3480,9.970331498,1.821818227
3481,9.972369529,1.82475583
3482,9.969669129,1.820929718
3483,9.974566449,1.824776978
3484,9.965851315,1.817593961
3485,9.96987402,1.821140876
3486,9.964333523,1.815924192
3487,9.976073393,1.825536707
3488,9.968097993,1.819440836
3489,9.969499334,1.819509296
3490,9.974530769,1.822581667
3491,9.971261588,1.820287723
3492,9.975042347,1.822951304
3493,9.970280836,1.819063511
3494,9.970317012,1.818442439
3495,9.971970531,1.819821558
3496,9.968431499,1.816769353
3497,9.979902473,1.824752024
3498,9.975420358,1.82198717
3499,9.977273495,1.823498843
3500,9.975391701,1.821865212
3501,9.97813094,1.823044637
3502,9.974187324,1.81936121
3503,9.972326681,1.817564609
3504,9.978791352,1.822193487
3505,9.97356661,1.818358666
3506,9.97635191,1.820584383
3507,9.977053235,1.819960728
3508,9.97602973,1.81891114
3509,9.975553557,1.818471294
3510,9.976837035,1.819644426
3511,9.978211249,1.819628452
3512,9.979439069,1.821211501
3513,9.981480513,1.821873212
3514,9.981672337,1.822546685
3515,9.975973661,1.817239674
3516,9.976034203,1.817111352
3517,9.979257683,1.819173806
3518,9.985200828,1.824287854
3519,9.977594305,1.817155423
3520,9.982351097,1.821603938
3521,9.978103547,1.817918094
3522,9.983249301,1.821343575
3523,9.979853724,1.81861258
3524,9.978045489,1.815894402
3525,9.98082022,1.818901997
3526,9.979707439,1.817237476
3527,9.983125986,1.819295036
3528,9.978519979,1.815551271
3529,9.98290852,1.819734475
3530,9.987654591,1.822222603
3531,9.981162039,1.816884079
3532,9.983407278,1.818705538
3533,9.984604589,1.820038709
3534,9.985241086,1.820068157
3535,9.986957461,1.820533547
3536,9.983589051,1.81842388
3537,9.98610931,1.819464982
3538,9.987977178,1.822065119
3539,9.986904254,1.820644178
3540,9.983945237,1.817006462
3541,9.989922362,1.822272979
3542,9.99010136,1.821287609
3543,9.989598762,1.82128296
3544,9.985894367,1.818702059
3545,9.986284474,1.817733643
3546,9.98568084,1.816517124
3547,9.99026749,1.820694263
3548,9.990538098,1.819598833
3549,9.991046078,1.820490714
3550,9.991168952,1.819890222
3551,9.987054598,1.816514844
3552,9.988662292,1.817938011
3553,9.993316545,1.821023063
3554,9.988220943,1.815972328
3555,9.989083759,1.818285545
3556,9.992463007,1.81955179
3557,9.990860153,1.818793791
3558,9.989020132,1.81651295
3559,9.988481665,1.81621165
3560,9.99545239,1.821672756
3561,9.990295205,1.817530215
3562,9.991411352,1.817434727
3563,9.993158676,1.818330126
3564,9.993921821,1.819238177
3565,9.993792117,1.81770871
3566,9.994808503,1.818913957
3567,9.9945213,1.819109197
3568,9.993309004,1.818856177
3569,9.995652736,1.819159738
3570,9.988663121,1.812827834
3571,10.00075695,1.822959058
3572,9.995639406,1.818036707
3573,9.99200812,1.814761631
3574,9.992132409,1.814116462
3575,10.00322239,1.823455166
3576,9.998304538,1.819750081
3577,9.995845845,1.816762625
3578,10.00157662,1.821239972
3579,9.997087648,1.817757326
3580,9.997546257,1.817612649
3581,9.993534334,1.813846381
3582,9.997915996,1.81748249
3583,9.996081704,1.815573324
3584,9.998370947,1.818216548
3585,9.996522021,1.81496702
3586,9.997919734,1.816300612
3587,10.00271065,1.819954574
3588,9.999903364,1.817967345
3589,10.00229464,1.819044743
3590,9.996954124,1.814964421
3591,10.0050897,1.820867154
3592,9.998973581,1.816140084
3593,10.00189649,1.818241013
3594,10.00212364,1.817718791
3595,10.00628115,1.82043975
3596,10.00214022,1.817655876
3597,10.00629625,1.820659711
3598,10.00574083,1.819483731
3599,9.999794395,1.814922334
3600,10.00152401,1.815361507
3601,10.00499981,1.817573134
3602,10.00092823,1.814841464
3603,10.00783041,1.819705341
3604,10.00706736,1.819115225
3605,10.00260447,1.814870312
3606,10.00193564,1.813938906
3607,10.00309758,1.816116142
3608,10.0085364,1.817594705
3609,9.999637834,1.811163058
3610,10.01175865,1.821483556
3611,10.00846149,1.818953191
3612,10.00490848,1.81589081
3613,10.00657348,1.816991793
3614,10.0093445,1.818319493
3615,10.00597411,1.815772565
3616,10.00711517,1.816409312
3617,10.00963806,1.817066994
3618,10.01112606,1.818532185
3619,10.01054641,1.81822823
3620,10.00453999,1.813550275
3621,10.01308122,1.81961601
3622,10.01088049,1.817198249
3623,10.01183424,1.818242163
3624,10.0111721,1.817477408
3625,10.0119999,1.817335615
3626,10.01099671,1.816278547
3627,10.0159181,1.820781554
3628,10.00481663,1.810022514
3629,10.00730854,1.812095335
3630,10.0110401,1.815047965
3631,10.00897571,1.813271408
3632,10.01393107,1.81743029
3633,10.00565423,1.811578181
3634,10.00963908,1.813253934
3635,10.01779527,1.820072462
3636,10.01268227,1.816198587
3637,10.0116409,1.814275261
3638,10.01218935,1.81452209
3639,10.017071,1.818632448
3640,10.01345287,1.8142787
3641,10.01620226,1.817606579
3642,10.01990459,1.819482737
3643,10.01298567,1.812686319
3644,10.01568723,1.815809193
3645,10.01523522,1.814917557
3646,10.01160781,1.81170311
3647,10.02061144,1.818471071
3648,10.01313416,1.813529338
3649,10.02490591,1.821731069
3650,10.01701948,1.814639045
3651,10.01902574,1.816920077
3652,10.02341321,1.819307046
3653,10.02137959,1.818753282
3654,10.01544078,1.813424136
3655,10.02251584,1.818654883
3656,10.01860487,1.815896222
3657,10.01815073,1.814172486
3658,10.01713535,1.813644538
3659,10.02186103,1.816747925
3660,10.02392945,1.817564519
3661,10.02526647,1.81952541
3662,10.01425732,1.810364146
3663,10.02032537,1.815499251
3664,10.02196084,1.815035844
3665,10.02507347,1.817300853
3666,10.02246939,1.815557704
3667,10.02132119,1.814457642
3668,10.02295136,1.814883362
3669,10.01882464,1.811505171
3670,10.0220428,1.814026723
3671,10.02188205,1.81393888
3672,10.02250651,1.813782474
3673,10.02229176,1.813223978
3674,10.02261145,1.813237722
3675,10.02850779,1.818103107
3676,10.03326708,1.822169073
3677,10.02427843,1.814462843
3678,10.02670196,1.816049091
3679,10.02685107,1.815465067
3680,10.0289558,1.818242089
3681,10.02656305,1.814856023
3682,10.03498689,1.822200966
3683,10.02328004,1.811698691
3684,10.02684292,1.814866001
3685,10.02522754,1.812500863
3686,10.0320083,1.819322233
3687,10.03259971,1.818224103
3688,10.02588371,1.813266061
3689,10.02732044,1.81431881
3690,10.02415336,1.810987198
3691,10.03542332,1.819429389
3692,10.0275372,1.811920828
3693,10.02842865,1.813730592
3694,10.02999545,1.814289297
3695,10.03196983,1.815176326
3696,10.03474599,1.818256539
3697,10.03508595,1.818118965
3698,10.03300747,1.816844308
3699,10.03496619,1.817534861
3700,10.03109547,1.813617105
3701,10.03585548,1.817010538
3702,10.02497984,1.808913384
3703,10.03175319,1.814057635
3704,10.02890156,1.81223045
3705,10.03233489,1.812882135
3706,10.0339328,1.815440675
3707,10.03275244,1.81340496
3708,10.03396488,1.814646041
3709,10.03464613,1.814213561
3710,10.03288701,1.812291769
3711,10.03958569,1.818213107
3712,10.03462419,1.813117364
3713,10.03474293,1.814243826
3714,10.03535033,1.814466206
3715,10.03740813,1.815538706
3716,10.03478898,1.812215268
3717,10.03602224,1.814082138
3718,10.03607847,1.813800542
3719,10.03834482,1.814395813
3720,10.03342449,1.810949131
3721,10.03971445,1.816056039
3722,10.03566817,1.811867358
3723,10.0399591,1.814592716
3724,10.03654056,1.811835219
3725,10.03673175,1.812195826
3726,10.03727295,1.812617863
3727,10.04296565,1.816811426
3728,10.03577407,1.811103018
3729,10.03540309,1.809975562
3730,10.03572269,1.809741502
3731,10.04489981,1.816696732
3732,10.04509196,1.817497222
3733,10.03683729,1.810870862
3734,10.04692024,1.818042669
3735,10.04250295,1.814452
3736,10.04273055,1.813597134
3737,10.04308407,1.813472488
3738,10.04689515,1.817117878
3739,10.04518458,1.81514662
3740,10.0420807,1.811807276
3741,10.04257179,1.813766013
3742,10.04268619,1.812691975
3743,10.04648875,1.815517232
3744,10.05060818,1.818265387
3745,10.04253513,1.811667268
3746,10.0422268,1.811766103
3747,10.04242418,1.812522944
3748,10.04174451,1.811561693
3749,10.05066529,1.817314959
3750,10.04615214,1.813838905
3751,10.04208536,1.809843618
3752,10.04709111,1.813908099
3753,10.04631881,1.812325129
3754,10.04716895,1.812770668
3755,10.050386,1.816123
3756,10.05137641,1.816504966
3757,10.04850801,1.815376433
3758,10.05208446,1.816808236
3759,10.04951536,1.814056218
3760,10.0501152,1.812829754
3761,10.0468706,1.812176406
3762,10.05369312,1.815677446
3763,10.05181668,1.815820738
3764,10.05352013,1.815205739
3765,10.05192126,1.815203014
3766,10.0479778,1.810490529
3767,10.05341482,1.814951887
3768,10.05622176,1.81728467
3769,10.05269934,1.814644945
3770,10.05330627,1.813820222
3771,10.04938947,1.812066213
3772,10.04766282,1.809466932
3773,10.0511223,1.812262037
3774,10.05299479,1.813113254
3775,10.05326369,1.813322775
3776,10.04890564,1.809390979
3777,10.05397256,1.812794078
3778,10.04889782,1.808891966
3779,10.05395621,1.812524956
3780,10.05154577,1.810500151
3781,10.0552736,1.813554792
3782,10.05569901,1.812945203
3783,10.05548811,1.813892418
3784,10.05303075,1.811272099
3785,10.04849415,1.807576275
3786,10.05716809,1.813616219
3787,10.05763498,1.814120669
3788,10.05567371,1.811833714
3789,10.05612808,1.810888607
3790,10.06106976,1.816158074
3791,10.05287769,1.808354744
3792,10.05654009,1.810946754
3793,10.05445664,1.808723796
3794,10.06001454,1.813436211
3795,10.05764053,1.811545076
3796,10.05639197,1.809685766
3797,10.05627637,1.810823606
3798,10.06036904,1.813905353
3799,10.06307098,1.814252613
3800,10.05633526,1.809968302
3801,10.05719486,1.809209231
3802,10.06447186,1.815676723
3803,10.06395579,1.815222849
3804,10.06396356,1.814702873
3805,10.06175678,1.812757312
3806,10.06574345,1.815749649
3807,10.05999741,1.81067541
3808,10.05408326,1.805589301
3809,10.06621301,1.815250018
3810,10.06575218,1.815089583
3811,10.06927133,1.817152797
3812,10.06191304,1.810406781
3813,10.06309818,1.811293972
3814,10.06668829,1.814219329
3815,10.07125552,1.818297045
3816,10.06396988,1.81216286
3817,10.06443885,1.811613114
3818,10.06623887,1.813289345
3819,10.06395517,1.811061645
3820,10.06368432,1.811103222
3821,10.06478576,1.810658558
3822,10.06638664,1.81305434
3823,10.06857163,1.814267117
3824,10.07069246,1.815212336
3825,10.06728038,1.811654574
3826,10.06649336,1.811129858
3827,10.06797767,1.812545846
3828,10.06450581,1.808539875
3829,10.06914116,1.813671851
3830,10.06859375,1.811990988
3831,10.06605441,1.809265316
3832,10.06340153,1.80750882
3833,10.06502044,1.808499335
3834,10.06454063,1.807632901
3835,10.0693855,1.810462523
3836,10.07146152,1.813548076
3837,10.06812934,1.810257543
3838,10.06896736,1.810824458
3839,10.07092487,1.811023418
3840,10.070642,1.81134887
3841,10.07746015,1.816326257
3842,10.07094885,1.810945114
3843,10.07129238,1.810924368
3844,10.07371924,1.812459505
3845,10.07130631,1.810949676
3846,10.07042847,1.809109726
3847,10.07771746,1.815182645
3848,10.07684262,1.815444948
3849,10.07891274,1.815635007
3850,10.0774315,1.814045146
3851,10.07098759,1.80889911
3852,10.07065031,1.807714382
3853,10.07380272,1.810829344
3854,10.07523445,1.812590654
3855,10.07339971,1.809648712
3856,10.07855493,1.813950708
3857,10.07529966,1.810498852
3858,10.07894176,1.813452221
3859,10.07741654,1.812153588
3860,10.0775959,1.812044342
3861,10.07438638,1.809644757
3862,10.07995204,1.81358075
3863,10.08232593,1.815525793
3864,10.0811124,1.813347266
3865,10.08155992,1.814070691
3866,10.07657252,1.810120176
3867,10.07843029,1.810692955
3868,10.08324744,1.813862844
3869,10.07979394,1.811122077
3870,10.07766683,1.810096831
3871,10.07591009,1.808064045
3872,10.08075795,1.811193213
3873,10.07680775,1.807906505
3874,10.08004097,1.810270669
3875,10.08130716,1.811432696
3876,10.07987563,1.809724425
3877,10.07947605,1.810445681
3878,10.08542878,1.813433032
3879,10.08195576,1.81162515
3880,10.08348129,1.811965513
3881,10.08174169,1.810485091
3882,10.08693341,1.813841232
3883,10.0850612,1.812224851
3884,10.08171844,1.809446228
3885,10.0887578,1.814796576
3886,10.08377008,1.81040167
3887,10.08591297,1.811782423
3888,10.08497549,1.811455867
3889,10.0878999,1.812742471
3890,10.08734014,1.813911115
3891,10.08371335,1.808942206
3892,10.08465683,1.809982898
3893,10.08194278,1.80841672
3894,10.0824324,1.806628286
3895,10.08720136,1.812560167
3896,10.08744045,1.811635038
3897,10.09064602,1.814141294
3898,10.08864641,1.812545462
3899,10.085891,1.808474184
3900,10.08831842,1.811037132
3901,10.09071213,1.812716006
3902,10.08681557,1.809825101
3903,10.08891537,1.811167727
3904,10.08560312,1.808022348
3905,10.08871445,1.810781353
3906,10.08738897,1.808231595
3907,10.09147826,1.811486025
3908,10.09221744,1.813422936
3909,10.09052394,1.810759546
3910,10.090715,1.81082197
3911,10.08923738,1.809595815
3912,10.09214419,1.811002633
3913,10.09484758,1.814174092
3914,10.09076736,1.810699701
3915,10.09547759,1.813755912
3916,10.09876926,1.815365821
3917,10.08876302,1.80810017
3918,10.0936131,1.811401716
3919,10.08813135,1.806491461
3920,10.09814638,1.815012748
3921,10.09416743,1.812408738
3922,10.09605393,1.812536892
3923,10.09661747,1.812390115
3924,10.0926353,1.809112318
3925,10.09301565,1.80849137
3926,10.09984665,1.813566435
3927,10.09905184,1.814119838
3928,10.09283825,1.808377951
3929,10.10008775,1.81449459
3930,10.09371943,1.808174101
3931,10.10036658,1.813280578
3932,10.0941402,1.80863888
3933,10.09679835,1.8107775
3934,10.09700006,1.810296017
3935,10.09618476,1.810014487
3936,10.0952232,1.808433687
3937,10.09773396,1.810525244
3938,10.10038194,1.812183131
3939,10.09493827,1.806322948
3940,10.09604928,1.807897907
3941,10.09942882,1.810730586
3942,10.10274408,1.812953382
3943,10.09523789,1.806742665
3944,10.09937618,1.810181807
3945,10.10203325,1.811892852
3946,10.10268348,1.812271675
3947,10.09831933,1.807399997
3948,10.1058165,1.813883914
3949,10.10156299,1.810920056
3950,10.10440139,1.811987501
3951,10.10175564,1.810165469
3952,10.10443813,1.811561948
3953,10.10076501,1.809096594
3954,10.10775978,1.813957427
3955,10.10118701,1.807984499
3956,10.10798319,1.813601491
3957,10.10497502,1.811690782
3958,10.10478096,1.811428204
3959,10.10337442,1.809923267
3960,10.10416535,1.810394173
3961,10.10493963,1.810272171
3962,10.10673225,1.811498718
3963,10.1052241,1.810046524
3964,10.105669,1.809730524
3965,10.10400207,1.809271907
3966,10.10471093,1.809145173
3967,10.10269632,1.807469368
3968,10.11357206,1.815653796
3969,10.10969782,1.812220393
3970,10.10898612,1.811686776
